pelagios_temp_id;maphist_label;recogito_mapping;recogito_gazetteer_label;lat;lng;recogito_status;modified_by;modified_at;
949-1731;TITELLIS;http://www.wikidata.org/wiki/Q3021755;DELLYS;36.9167;3.8833;VERIFIED;pau;2015-01-28T17:40:18+0100;
950-1732;berengereto / penegeni / c. bingut;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T17:40:29+0100;
951-1733;marsa de giger;http://www.wikidata.org/wiki/Q3183565;ZEMMOURI;36.7833;3.6;VERIFIED;pau;2015-01-28T17:41:56+0100;
952-1735;monte fuxo / metifus;http://www.wikidata.org/wiki/Q2215503;CAP MATIFOU;36.8167;3.2333;VERIFIED;pau;2015-01-28T17:42:14+0100;
953-1737;ZIZERA / arger / lagira;http://www.wikidata.org/wiki/Q5350650;EL-DJAZAIR;36.7546;3.0464;VERIFIED;pau;2015-01-28T17:42:31+0100;
954-1738;caxines;http://www.wikidata.org/wiki/Q5034643;CAPE CAXINE;36.8167;2.95;VERIFIED;pau;2015-01-28T17:42:44+0100;
955-1742;c.de batar / albatal;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T17:42:54+0100;
956-1743;CERCELLI;http://www.wikidata.org/wiki/Q1617666;CHERCHELL;36.6083;2.2014;VERIFIED;pau;2015-01-28T17:43:05+0100;
957-1744;solazo / mansolach;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:30:33+0100;
958-1745;BRISCHA;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:30:56+0100;
959-1746;aocor;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:31:03+0100;
960-1747;monsimiel;http://www.wikidata.org/wiki/Q7508795;SIDI MEROUANE;36.5333;1.3333;VERIFIED;pau;2015-01-28T18:31:15+0100;
961-1749;TENES;http://www.wikidata.org/wiki/Q860307;TÉNÈS;36.5081;1.3064;VERIFIED;pau;2015-01-28T18:31:21+0100;
962-1750;i.de colombi;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:31:28+0100;
963-1752;c.uic / jug / niçe;http://pleiades.stoa.org/places/295237;Cap Ivi;36.1193;0.2311;VERIFIED;pau;2015-01-28T18:31:39+0100;
964-1753;tadra;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:31:47+0100;
965-1755;MOSTEGAM;http://www.wikidata.org/wiki/Q849524;MOSTAGANEM;35.9333;0.0903;VERIFIED;pau;2015-01-28T18:31:56+0100;
966-1756;masagrani;http://www.wikidata.org/wiki/Q2371825;MAZAGRAN;35.8956;0.0714;VERIFIED;pau;2015-01-28T18:32:04+0100;
967-1758;ARZEU;http://www.wikidata.org/wiki/Q2084446;ARZU;35.85;-0.3167;VERIFIED;pau;2015-01-28T18:32:11+0100;
968-1759;c.ferat;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:32:20+0100;
969-1760;ORAM;http://www.wikidata.org/wiki/Q7231303;PORT OF WAHRAN;35.7167;-0.65;VERIFIED;pau;2015-01-28T18:32:34+0100;
970-1762;c.falco;http://www.wikidata.org/wiki/Q2937037;CAP FALCON;35.773;-0.7913;VERIFIED;pau;2015-01-28T18:32:44+0100;
971-1763;aquababa / argoreba;http://pleiades.stoa.org/places/285440;Error? Ins.;35.7712;-0.9019;VERIFIED;pau;2015-01-28T18:32:56+0100;
972-1764;c.figallo;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:33:15+0100;
973-1766;serem / cecini;http://www.wikidata.org/wiki/Q770504;;35.3044;-1.14;VERIFIED;pau;2015-01-28T18:33:26+0100;
974-1767;limacs;http://www.wikidata.org/wiki/Q3416131;RACHGOUN;35.324;-1.4798;VERIFIED;pau;2015-01-28T18:33:36+0100;
975-1768;gordanea;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:33:44+0100;
976-1770;ONE;http://www.wikidata.org/wiki/Q953471;HONAÏNE;35.1765;-1.655;VERIFIED;pau;2015-01-28T18:33:58+0100;
977-1773;tigonti;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:34:11+0100;
978-1773;trapacaneto;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:37:37+0100;
979-1775;miluuia / milonia;http://www.wikidata.org/wiki/Q1146608;MULUIA;35.1228;-2.3367;VERIFIED;pau;2015-01-28T18:37:46+0100;
980-1777;iafarin;http://www.wikidata.org/wiki/Q130574;ILES ZAFFARINES;35.1833;-2.4333;VERIFIED;pau;2015-01-28T18:37:54+0100;
981-1778;saline;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:38:36+0100;
982-1780;MELILLA;http://www.wikidata.org/wiki/Q5831;MELILLA;35.2825;-2.9475;VERIFIED;pau;2015-01-28T18:38:44+0100;
983-1781;c.de III / tre forchs;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:39:03+0100;
984-1782;ALCUDIA;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:39:29+0100;
985-1785;tarfogarello;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:39:56+0100;
986-1786;MOTZEMA / motron / buzema / alsema;http://www.wikidata.org/wiki/Q310350;AL-HOSEYMA;35.25;-3.9333;VERIFIED;pau;2015-01-28T18:40:13+0100;
987-1787;busencor;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:40:36+0100;
988-1788;BEDIS;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:40:58+0100;
989-1789;ellis;http://www.wikidata.org/wiki/Q3593034;;35;-4;VERIFIED;pau;2015-01-28T18:41:48+0100;
990-1790;saline / saltessa / gabressa;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:41:59+0100;
991-1791;chercher / cricer;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:42:14+0100;
992-1793;netegalla;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:42:24+0100;
993-1794;tarfonelli;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:42:31+0100;
994-1797;gomera;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:42:39+0100;
995-1798;SEUTA / septa;http://www.wikidata.org/wiki/Q5823;SEPTA;35.8867;-5.3;VERIFIED;pau;2015-01-28T18:43:04+0100;
996-1800;casara / alcasar;http://www.wikidata.org/wiki/Q772975;CABO ESPARTEL;35.8006;-5.9061;VERIFIED;pau;2015-01-28T18:43:23+0100;
997-1801;tanjer;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:43:35+0100;
998-1802;c.spartel;http://www.wikidata.org/wiki/Q772975;CABO ESPARTEL;35.8006;-5.9061;VERIFIED;pau;2015-01-28T18:43:46+0100;
999-1803;ARZILA;http://www.wikidata.org/wiki/Q730328;ARCILA;35.4667;-6.0333;VERIFIED;pau;2015-01-28T18:43:57+0100;
1000-1805;larasi / araxe;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:44:11+0100;
1001-1808;moxmar;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:44:19+0100;
1002-1809;mamora;http://www.wikidata.org/wiki/Q5857219;LA MAMORA;34.2558;-6.6744;VERIFIED;pau;2015-01-28T18:44:28+0100;
1003-1810;SALLE;http://www.wikidata.org/wiki/Q466046;SALÉ-LE-VIEIL;34.05;-6.8167;VERIFIED;pau;2015-01-28T18:44:41+0100;
1004-1814;fadala;http://www.wikidata.org/wiki/Q647417;MOHAMMADIA;33.6833;-7.3833;VERIFIED;pau;2015-01-28T18:44:54+0100;
1005-1815;NIFFE / anafe;http://www.wikidata.org/wiki/Q7903;AD-DAR-EL-BEIDA;33.5992;-7.62;VERIFIED;pau;2015-01-28T18:45:07+0100;
1006-1818;scozer / estozer;;;;;NO_SUITABLE_MATCH;pau;2015-01-28T18:45:36+0100;
1007-1819;AZAMOR;http://www.wikidata.org/wiki/Q178172;;33.2833;-8.3333;VERIFIED;pau;2015-01-28T18:45:47+0100;
1009-2;mazico (?);;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:08:20+0100;
1010-3;equinca;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:08:32+0100;
1011-3;monge;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:12:20+0100;
1012-4;cauzart;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:12:34+0100;
1013-6;buich;http://www.wikidata.org/wiki/Q2322346;DEN BURCH;52.0524;4.3234;VERIFIED;pau;2015-01-29T10:12:54+0100;
1014-7;sangober / socer / sanchatore;http://www.wikidata.org/wiki/Q457820;SANGATTE;50.9475;1.7575;VERIFIED;pau;2015-01-29T10:13:12+0100;
1015-7;utriciella;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:13:24+0100;
1016-8;porto de chadernes;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:13:33+0100;
1017-8;adrixela;http://www.wikidata.org/wiki/Q841111;AUDRESSELLE;50.8244;1.5947;VERIFIED;pau;2015-01-29T10:14:00+0100;
1018-10;cain / cam;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:14:11+0100;
1019-11;alunia;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:14:20+0100;
1020-14;uabam / umant;http://www.wikidata.org/wiki/Q27988;ACHEUX-EN-VIMEU;50.0661;1.6781;VERIFIED;pau;2015-01-29T10:14:32+0100;
1021-15;cortei / s.crotoy;http://www.wikidata.org/wiki/Q61816;LE CROTOY;50.2167;1.6258;VERIFIED;pau;2015-01-29T10:14:46+0100;
1022-15;beobilla;http://www.wikidata.org/wiki/Q28520;;50.1058;1.8358;VERIFIED;pau;2015-01-29T10:15:03+0100;
1023-15;aut / [a]ort;http://www.wikidata.org/wiki/Q45764;AULT;50.1019;1.4494;VERIFIED;pau;2015-01-29T10:22:34+0100;
1024-16;tres portus;http://www.wikidata.org/wiki/Q473875;ULTERIOR PORTUS;50.0614;1.3719;VERIFIED;pau;2015-01-29T10:22:46+0100;
1025-16;notom;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:23:06+0100;
1026-16;rigmer?;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:23:16+0100;
1027-17;gaspore;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:23:24+0100;
1028-17;fossa de chaio;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:23:49+0100;
1029-19;sco vallerim / valaria;http://www.wikidata.org/wiki/Q829711;SAINT-VALERY-EN-CAUX;49.8639;0.7078;VERIFIED;pau;2015-01-29T10:24:42+0100;
1030-20;godepa / g.diepa;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:24:56+0100;
1031-21;abastexi;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:25:03+0100;
1032-22;antifer / feristan;http://www.wikidata.org/wiki/Q1728337;KAP D'ANTIFER;49.6579;0.1547;VERIFIED;pau;2015-01-29T10:25:16+0100;
1033-24;graça / habla nova;http://www.wikidata.org/wiki/Q3098218;GARE DE LE HAVRE;49.4928;0.1253;VERIFIED;pau;2015-01-29T10:25:58+0100;
1034-25;c.de lopia;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T10:26:14+0100;
1035-26;arefloe;http://www.wikidata.org/wiki/Q623363;FÊTE DE LA SCIE;49.5071;0.1994;VERIFIED;pau;2015-01-29T10:26:38+0100;
1036-29;baraflor / bonfleu;http://www.wikidata.org/wiki/Q3095903;GARE DE BARFLEUR;49.6678;-1.265;VERIFIED;pau;2015-01-29T10:26:50+0100;
1037-30;gofar[t];;;;;NO_SUITABLE_MATCH;pau;2015-01-29T11:09:55+0100;
1038-31;villa;http://www.wikidata.org/wiki/Q323598;VILLERS-SUR-MER;49.3167;0.005;VERIFIED;pau;2015-01-29T13:30:22+0100;
1039-31;canet;http://www.wikidata.org/wiki/Q669452;CARNET;48.5108;-1.3558;VERIFIED;pau;2015-01-29T13:30:42+0100;
1040-32;bagadrula / baradeuila;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T13:30:59+0100;
1041-33;cestram / ostram;http://www.wikidata.org/wiki/Q274825;OUISTREHAM;49.2833;-0.25;VERIFIED;pau;2015-01-29T13:31:08+0100;
1042-33;queferent / quae;http://www.wikidata.org/wiki/Q274825;OUISTREHAM;49.2833;-0.25;VERIFIED;pau;2015-01-29T13:31:18+0100;
1043-34;laogoa;http://www.wikidata.org/wiki/Q1021439;SAINT-VAAST-EN-AUGE;49.2833;0;VERIFIED;pau;2015-01-29T13:31:35+0100;
1044-34;cholauilla;http://www.wikidata.org/wiki/Q838576;COLLEVILLE-MONTGOMERY;49.2833;-0.3;VERIFIED;pau;2015-01-29T17:34:41+0100;
1045-34;carantan;http://www.wikidata.org/wiki/Q242091;CARENTAN;49.3033;-1.2478;VERIFIED;pau;2015-01-29T17:34:56+0100;
1046-35;araz / aran;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T17:35:17+0100;
1047-39;s.miguel;http://www.wikidata.org/wiki/Q20883;MONT SAINT-MICHEL;48.6361;-1.5114;VERIFIED;pau;2015-01-29T17:35:32+0100;
1048-40;ceriborg / sararaborch;http://www.wikidata.org/wiki/Q3667188;CHERBOURG;49.6333;-1.6;VERIFIED;pau;2015-01-29T17:35:45+0100;
1049-41;c.de cauus;http://www.wikidata.org/wiki/Q2937145;CAP DE LA HÈVE;49.5;0.1;VERIFIED;pau;2015-01-29T17:35:58+0100;
1050-42;aronabile;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T17:36:13+0100;
1051-43;iexuj;http://www.wikidata.org/wiki/Q630186;LESSAY;49.218;-1.5294;VERIFIED;pau;2015-01-29T17:36:24+0100;
1052-43;ernauila;http://www.wikidata.org/wiki/Q333559;GRANVILLE;48.8333;-1.5833;VERIFIED;pau;2015-01-29T17:36:34+0100;
1053-43;chanchala;http://www.wikidata.org/wiki/Q203561;CANCALE;48.6747;-1.8494;VERIFIED;pau;2015-01-29T17:36:43+0100;
1055-46;sco. goliem;http://www.wikidata.org/wiki/Q2971710;CHÂTEAU DU GUILDO;48.5746;-2.2066;VERIFIED;pau;2015-01-29T17:37:18+0100;
1056-46;chauo larte;http://www.wikidata.org/wiki/Q175676;FRÉHEL LURMUTURRA;48.6833;-2.3181;VERIFIED;pau;2015-01-29T17:37:31+0100;
1057-46;torssa;http://www.wikidata.org/wiki/Q1250285;POINTE DE LA TORCHE;47.8367;-4.3544;VERIFIED;pau;2015-01-29T17:37:51+0100;
1058-47;la rossa;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T17:38:18+0100;
1059-48;s.viro;http://www.wikidata.org/wiki/Q3581131;ÉGLISE SAINT-BRIAC DE SAINT-BRIAC-SUR-MER;48.6188;-2.1337;VERIFIED;pau;2015-01-29T17:38:55+0100;
1060-48;alandrigidi;http://www.wikidata.org/wiki/Q235297;TRÉGUIER;48.7858;-3.2311;VERIFIED;pau;2015-01-29T17:39:03+0100;
1061-51;morlas;http://www.wikidata.org/wiki/Q202368;MORLAIX;48.5783;-3.8267;VERIFIED;pau;2015-01-29T17:39:12+0100;
1062-51;s.paulo / s.pol;http://www.wikidata.org/wiki/Q239908;SAINT PAUL DE LÉON;48.6861;-3.985;VERIFIED;pau;2015-01-29T17:39:29+0100;
1063-52;galisi;;;;;NO_SUITABLE_MATCH;pau;2015-01-29T17:40:00+0100;
